0   	   0
0.000239779   	   0
0.000479558   	   0
0.000719337   	   0
0.000959116   	   0
0.00119889   	   0
0.00143867   	   0
0.00167845   	   0
0.00191823   	   0
0.00215801   	   0
0.00239779   	   0
0.00263757   	   0
0.00287735   	   0
0.00311713   	   0
0.00335691   	   0
0.00359668   	   0
0.00383646   	   0
0.00407624   	   0
0.00431602   	   0
0.0045558   	   0
0.00479558   	   0
0.00503536   	   0
0.00527514   	   0
0.00551492   	   0
0.0057547   	   0
0.00599447   	   0
0.00623425   	   0
0.00647403   	   0
0.00671381   	   0
0.00695359   	   0
0.00719337   	   0
0.00743315   	   0
0.00767293   	   0
0.00791271   	   0
0.00815248   	   0
0.00839226   	   0
0.00863204   	   0
0.00887182   	   0
0.0091116   	   0
0.00935138   	   0
0.00959116   	   0
0.00983094   	   0
0.0100707   	   0
0.0103105   	   0
0.0105503   	   0
0.0107901   	   0
0.0110298   	   0
0.0112696   	   0
0.0115094   	   0
0.0117492   	   0
0.0119889   	   0
0.0122287   	   0
0.0124685   	   0
0.0127083   	   0
0.0129481   	   0
0.0131878   	   0
0.0134276   	   0
0.0136674   	   0
0.0139072   	   0
0.014147   	   0
0.0143867   	   0
0.0146265   	   0
0.0148663   	   0
0.0151061   	   0
0.0153459   	   0
0.0155856   	   0
0.0158254   	   0
0.0160652   	   0
0.016305   	   0
0.0165447   	   0
0.0167845   	   0
0.0170243   	   0
0.0172641   	   0
0.0175039   	   0
0.0177436   	   0
0.0179834   	   0
0.0182232   	   0
0.018463   	   0
0.0187028   	   0
0.0189425   	   0
0.0191823   	   0
0.0194221   	   0
0.0196619   	   0
0.0199017   	   0
0.0201414   	   0
0.0203812   	   0
0.020621   	   0
0.0208608   	   0
0.0211005   	   0
0.0213403   	   0
0.0215801   	   0
0.0218199   	   0
0.0220597   	   0
0.0222994   	   0
0.0225392   	   0
0.022779   	   0
0.0230188   	   0
0.0232586   	   0
0.0234983   	   0
0.0237381   	   0
0.0239779   	   0
0.0242177   	   0
0.0244575   	   0
0.0246972   	   0
0.024937   	   0
0.0251768   	   0
0.0254166   	   0
0.0256563   	   0
0.0258961   	   0
0.0261359   	   0
0.0263757   	   0
0.0266155   	   0
0.0268552   	   0
0.027095   	   0
0.0273348   	   0
0.0275746   	   0
0.0278144   	   0
0.0280541   	   0
0.0282939   	   0
0.0285337   	   0
0.0287735   	   0
0.0290133   	   0
0.029253   	   0
0.0294928   	   0
0.0297326   	   0
0.0299724   	   0
0.0302121   	   0
0.0304519   	   0
0.0306917   	   0
0.0309315   	   0
0.0311713   	   0
0.031411   	   0
0.0316508   	   0
0.0318906   	   0
0.0321304   	   0
0.0323702   	   0
0.0326099   	   0
0.0328497   	   0
0.0330895   	   0
0.0333293   	   0
0.0335691   	   0
0.0338088   	   0
0.0340486   	   0
0.0342884   	   0
0.0345282   	   0
0.034768   	   0
0.0350077   	   0
0.0352475   	   0
0.0354873   	   0
0.0357271   	   0
0.0359668   	   0
0.0362066   	   0
0.0364464   	   0
0.0366862   	   0
0.036926   	   0
0.0371657   	   0
0.0374055   	   0
0.0376453   	   0
0.0378851   	   0
0.0381249   	   0
0.0383646   	   0
0.0386044   	   0
0.0388442   	   0
0.039084   	   0
0.0393238   	   0
0.0395635   	   0
0.0398033   	   0
0.0400431   	   0
0.0402829   	   0
0.0405226   	   0
0.0407624   	   0
0.0410022   	   0
0.041242   	   0
0.0414818   	   0
0.0417215   	   0
0.0419613   	   0
0.0422011   	   0
0.0424409   	   0
0.0426807   	   0
0.0429204   	   0
0.0431602   	   0
0.0434   	   0
0.0436398   	   0
0.0438796   	   0
0.0441193   	   0
0.0443591   	   0
0.0445989   	   0
0.0448387   	   0
0.0450784   	   0
0.0453182   	   0
0.045558   	   0
0.0457978   	   0
0.0460376   	   0
0.0462773   	   0
0.0465171   	   0
0.0467569   	   0
0.0469967   	   0
0.0472365   	   0
0.0474762   	   0
0.047716   	   0
0.0479558   	   0
0.0481956   	   0
0.0484354   	   0
0.0486751   	   0
0.0489149   	   0
0.0491547   	   0
0.0493945   	   0
0.0496342   	   0
0.049874   	   0
0.0501138   	   0
0.0503536   	   0
0.0505934   	   0
0.0508331   	   0
0.0510729   	   0
0.0513127   	   0
0.0515525   	   0
0.0517923   	   0
0.052032   	   0
0.0522718   	   0
0.0525116   	   0
0.0527514   	   0
0.0529912   	   0
0.0532309   	   0
0.0534707   	   0
0.0537105   	   0
0.0539503   	   0
0.05419   	   0
0.0544298   	   0
0.0546696   	   0
0.0549094   	   0
0.0551492   	   0
0.0553889   	   0
0.0556287   	   0
0.0558685   	   0
0.0561083   	   0
0.0563481   	   0
